index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,year,month,day,sales
403357,549,1,623,1,0,0,1,2014,12,22,26973
492942,589,5,606,1,1,0,0,2015,4,17,19671
193885,793,3,444,1,1,0,0,2013,9,25,25775
555072,821,2,864,1,0,0,0,2014,9,9,24150
616496,402,1,675,1,1,0,0,2014,9,29,22505
237704,388,1,997,1,0,0,1,2015,7,20,20998
602798,248,6,1130,1,0,0,0,2013,8,10,23013
650118,631,6,443,1,0,0,0,2013,1,26,18433
96455,758,3,817,1,1,0,1,2013,7,31,12019
473499,771,5,707,1,1,0,0,2013,3,22,26683
667685,762,7,0,0,0,0,0,2013,12,22,16
30082,191,2,662,1,0,0,0,2015,6,9,25114
567124,936,3,1026,1,1,0,0,2013,12,4,23072
200882,451,1,563,1,1,0,0,2014,6,16,23422
128512,1091,1,619,1,0,0,0,2013,2,25,20355
133942,415,1,600,1,1,0,0,2014,5,19,22587
315483,1043,5,1145,1,0,0,0,2015,2,27,21347
248987,159,6,642,1,0,0,0,2014,3,8,23717
71756,1010,5,841,1,1,0,0,2015,1,9,23485
698912,137,3,898,1,1,0,0,2015,5,6,24558
145952,700,7,0,0,0,0,0,2015,3,1,0
567228,459,2,1083,1,0,0,0,2013,3,12,21080
255566,228,5,529,1,0,0,0,2013,2,15,26014
417862,1065,2,481,1,1,0,0,2015,5,19,21649
537145,665,3,1350,1,0,0,1,2014,4,23,14770
231139,1068,1,275,1,0,0,0,2014,11,17,19246
128481,929,4,744,1,0,0,0,2014,10,30,18222
574599,376,5,1023,1,1,0,0,2015,5,8,20640
375247,620,3,833,1,1,0,1,2013,9,11,16761
670175,71,7,0,0,0,0,0,2013,5,19,0
120696,606,2,674,1,1,0,0,2013,8,27,20578
545464,522,1,809,1,1,0,0,2015,6,15,26437
418549,726,7,0,0,0,0,0,2013,8,11,60
704472,793,4,346,1,0,0,1,2014,4,24,23991
579903,644,6,1136,1,0,0,0,2014,3,29,20200
76620,899,5,478,1,0,0,0,2015,4,24,20832
282720,836,5,689,1,0,0,1,2014,1,3,22103
676704,433,5,627,1,0,0,0,2014,9,12,18505
328803,846,6,0,0,0,1,0,2014,11,1,223
512700,333,5,1338,1,1,0,1,2014,8,1,19764
658194,1022,1,1119,1,1,0,1,2013,10,21,25039
676407,106,1,936,1,1,0,1,2015,3,30,25662
363441,660,4,302,1,0,0,0,2013,1,17,15906
106142,847,1,951,1,1,0,0,2015,1,26,23428
162929,521,6,405,1,0,0,0,2014,10,25,24550
159771,544,2,1601,1,0,0,0,2015,3,10,21097
491877,582,7,0,0,0,0,0,2014,5,4,0
181648,55,4,402,1,0,0,0,2013,6,27,32713
330216,669,2,394,1,0,0,0,2013,6,25,15218
497997,963,3,814,1,0,0,0,2013,11,13,20119
125365,907,6,799,1,0,0,0,2014,7,5,21021
329760,1091,5,758,1,1,0,0,2013,6,21,21710
105435,24,3,688,1,0,0,0,2014,3,12,23981
686866,255,1,746,1,1,0,0,2015,4,13,25158
328213,301,2,708,1,1,0,0,2014,2,4,22053
458524,796,3,720,1,1,0,0,2014,11,26,27271
202946,279,5,788,1,1,0,0,2015,1,16,22793
181249,246,7,0,0,0,0,0,2015,6,7,0
622357,863,5,1224,1,0,0,0,2013,8,9,19937
615418,220,7,0,0,0,0,0,2013,4,7,0
515899,862,1,1585,1,1,0,0,2014,6,30,24123
2522,525,4,828,1,0,0,0,2013,1,31,25857
222704,727,2,394,1,0,0,0,2014,9,9,15633
557288,918,2,307,1,0,0,1,2013,12,31,21699
300341,712,4,538,1,0,0,0,2015,6,25,14339
364784,392,1,697,1,0,0,1,2013,9,2,22698
305670,779,4,797,1,0,0,0,2014,12,11,26438
142138,447,4,584,1,0,0,0,2014,7,10,19919
582886,44,6,381,1,0,0,0,2013,8,3,23650
692466,999,3,651,1,1,0,0,2014,7,2,25439
6470,551,3,906,1,1,0,1,2014,7,30,22550
658736,1047,6,364,1,0,0,0,2013,4,6,21438
591795,727,7,0,0,0,0,0,2014,11,16,71
121407,809,2,997,1,1,0,0,2014,12,2,28968
345436,120,6,518,1,0,0,0,2013,9,28,22215
294108,743,1,587,1,1,0,1,2015,7,13,18955
387388,674,2,1305,1,1,0,0,2014,9,30,15231
448747,797,3,349,1,0,0,1,2013,1,2,24297
405229,927,4,853,1,1,0,0,2014,1,9,17240
139473,759,4,799,1,1,0,0,2015,3,19,10255
166530,910,6,458,1,0,0,0,2013,9,28,19235
494457,1080,6,781,1,0,0,0,2013,8,3,19574
522986,758,7,0,0,0,0,0,2013,12,22,0
161720,430,3,597,1,1,0,0,2013,6,19,19468
626040,635,7,0,0,0,0,0,2013,5,5,131
337564,571,7,0,0,0,0,0,2014,1,12,302
257083,682,5,1778,1,0,0,1,2013,12,27,18203
414210,580,4,0,0,1,1,1,2014,5,1,0
273348,294,1,1001,1,1,0,0,2014,9,15,23196
450085,857,1,1010,1,1,0,0,2014,6,2,23115
671244,966,7,0,0,0,0,0,2013,7,7,0
8319,15,3,526,1,0,0,1,2013,7,24,22878
554164,359,7,0,0,0,0,0,2015,2,8,106
551067,1098,2,647,1,0,0,1,2014,7,22,14159
267567,1033,5,1552,1,1,0,0,2013,5,31,28809
667586,348,3,0,0,1,0,0,2013,7,17,159
32248,550,4,358,1,0,0,0,2015,7,9,20217
578474,646,5,664,1,0,0,0,2015,6,12,18159
411243,773,2,871,1,1,0,0,2015,5,5,27984
678887,1014,7,0,0,0,0,0,2013,12,8,65
230590,659,7,0,0,0,0,0,2013,2,17,0
75943,556,1,791,1,0,0,0,2014,3,24,21327
45009,261,6,639,1,0,0,0,2013,11,9,19361
292997,794,2,537,1,1,0,0,2013,1,22,26700
595488,1011,1,1165,1,1,0,0,2014,12,1,28418
367228,930,1,1003,1,0,0,0,2014,4,7,15607
220643,1051,2,1016,1,0,0,0,2013,12,10,23267
62703,277,7,0,0,0,0,0,2015,1,25,7
566478,668,3,1393,1,1,0,1,2013,3,27,16595
175406,1036,6,474,1,0,0,0,2015,7,4,22799
444389,913,2,1230,1,0,0,1,2015,4,7,20260
318082,265,3,578,1,0,0,0,2014,5,28,25396
649757,7,7,0,0,0,0,0,2013,9,8,0
604279,671,2,663,1,1,0,0,2014,4,1,15720
56973,724,6,586,1,0,0,0,2015,3,28,17219
631527,286,2,351,1,0,0,1,2013,8,6,21311
24263,678,6,646,1,0,0,0,2013,3,16,12176
194984,412,2,566,1,0,0,1,2013,10,29,19955
136306,84,6,1333,1,0,0,0,2014,5,10,26717
498328,369,4,459,1,0,0,0,2014,10,16,22402
421885,825,4,0,0,0,1,0,2015,5,14,101
237974,1058,2,546,1,0,0,1,2015,7,7,19816
208515,610,4,378,1,0,0,1,2013,8,22,14539
398885,719,7,0,0,0,0,0,2014,6,22,37
395456,960,1,735,1,1,0,1,2013,8,12,22849
677238,991,3,458,1,1,0,0,2013,4,10,21245
481084,307,2,345,1,0,0,0,2013,7,9,22592
529079,49,2,467,1,0,0,1,2014,12,30,31098
181675,264,6,705,1,0,0,0,2015,6,6,23750
41224,782,4,558,1,1,0,1,2014,10,23,25173
39285,394,5,0,0,1,1,0,2015,5,1,0
296638,982,7,0,0,0,0,0,2015,3,1,112
619899,611,3,446,1,0,0,1,2013,4,3,15839
633886,112,1,894,1,1,0,0,2014,7,28,23856
521205,150,7,0,0,0,0,0,2013,11,10,0
317076,1073,3,1183,1,1,0,0,2015,4,29,22039
285939,500,4,319,1,0,0,0,2014,1,30,23343
147129,606,3,749,1,1,0,1,2015,4,1,24510
518373,1107,3,686,1,1,0,0,2015,1,28,20065
423235,618,7,0,0,0,0,0,2015,2,1,131
284993,222,2,676,1,1,0,0,2013,11,5,26696
402540,821,3,682,1,1,0,1,2014,10,22,25577
521810,11,6,819,1,0,0,0,2013,6,29,21966
199094,8,4,765,1,0,0,0,2015,7,9,25239
37777,924,2,437,1,0,0,1,2015,4,7,15768
354283,866,1,616,1,1,0,0,2013,8,26,22602
681818,474,7,0,0,0,0,0,2014,5,11,20
540747,524,2,906,1,0,0,0,2014,5,27,23580
131006,14,4,689,1,1,0,0,2013,10,10,23753
194181,233,2,941,1,0,0,0,2014,11,18,29101
532535,1036,5,566,1,1,0,0,2014,9,5,21635
322569,840,3,1079,1,0,0,0,2014,3,12,23731
21676,337,1,362,1,0,0,0,2014,1,13,21373
398907,109,3,756,1,0,0,0,2013,2,13,24234
426758,863,5,1005,1,0,0,0,2013,2,15,20255
657803,443,7,0,0,0,0,0,2013,3,17,0
592219,1010,2,631,1,0,0,1,2014,10,14,22593
651648,569,4,657,1,0,0,1,2014,1,2,18266
156867,98,7,0,0,0,0,0,2015,1,25,55
567682,630,6,343,1,0,0,0,2013,6,8,18222
127330,462,6,288,1,0,0,0,2014,1,11,20493
557839,69,3,0,0,0,1,1,2014,1,1,57
614910,621,7,0,0,0,0,0,2013,10,6,0
44718,664,4,651,1,1,0,0,2015,1,29,16636
9201,942,5,524,1,0,0,0,2013,10,4,18000
568961,935,3,560,1,1,0,0,2013,4,24,19655
510253,304,1,1204,1,1,0,1,2014,11,3,23674
324193,947,2,1022,1,1,0,0,2015,5,19,13805
666094,1061,2,440,1,0,0,0,2014,3,11,19450
610059,473,4,464,1,0,0,0,2013,6,27,19759
332384,880,4,797,1,1,0,0,2013,3,21,21487
667830,5,4,564,1,1,0,0,2013,11,7,23715
595410,567,3,598,1,0,0,0,2014,10,29,17221
477742,1105,4,439,1,1,0,1,2013,10,24,19068
163002,478,4,615,1,0,0,0,2013,3,14,20708
148749,624,2,819,1,1,0,1,2013,7,30,19892
93890,399,3,464,1,0,0,0,2014,6,25,22097
99831,417,7,0,0,0,0,0,2014,3,2,50
107981,322,5,571,1,1,0,0,2014,3,7,22184
592327,247,7,0,0,0,0,0,2013,3,31,0
430802,67,1,1096,1,1,0,0,2015,7,27,24662
113129,568,5,362,1,0,0,0,2013,11,15,18192
140329,210,3,376,1,1,0,1,2014,4,16,26711
553257,1000,7,0,0,0,0,0,2015,4,12,217
293290,700,3,598,1,1,0,0,2013,6,19,19328
562486,20,4,865,1,0,0,0,2013,6,27,23300
125216,617,3,600,1,1,0,0,2014,11,12,18502
3442,855,5,845,1,1,0,1,2014,6,20,21231
492361,37,3,767,1,1,0,0,2013,2,20,25271
317519,576,6,979,1,0,0,0,2013,5,18,17535
6691,748,4,543,1,1,0,0,2013,1,10,17317
516520,857,6,1500,1,0,0,0,2013,3,30,23156
177662,123,7,0,0,0,0,0,2015,7,12,0
280736,556,5,752,1,0,0,0,2014,5,16,21837
644224,66,6,464,1,0,0,0,2014,8,16,22270
263044,419,7,0,0,0,0,0,2014,1,12,0
297548,8,5,596,1,0,0,0,2013,11,29,26420
359253,1020,7,0,0,0,0,0,2014,7,6,94
604418,1032,5,1081,1,1,0,0,2015,6,19,24772
102767,171,3,1054,1,1,0,0,2015,6,3,27857
95994,912,4,705,1,1,0,0,2015,1,15,20548
438538,351,3,537,1,1,0,0,2014,2,5,15097
416960,748,4,476,1,1,0,0,2014,1,23,17389
100562,543,7,0,0,0,0,0,2014,10,5,254
197476,994,7,0,0,0,0,0,2014,2,16,94
228541,209,7,149,1,0,0,0,2014,3,23,31572
469220,80,2,388,1,0,0,1,2014,8,26,25479
529377,147,2,795,1,1,0,1,2014,10,7,23020
454596,343,4,543,1,0,0,0,2014,1,16,20219
102638,859,4,524,1,0,0,0,2013,4,18,19816
165707,961,7,0,0,0,0,0,2014,8,17,0
439422,1050,2,471,1,0,0,0,2013,12,10,23267
479429,327,5,781,1,0,0,0,2013,11,15,20524
331069,426,5,586,1,1,0,0,2015,6,19,19756
510475,1115,1,319,1,0,0,0,2014,2,10,19675
564510,250,2,544,1,0,0,0,2013,12,10,27265
157165,723,6,603,1,0,0,0,2014,4,26,12850
494104,833,3,490,1,0,0,0,2013,2,27,22137
545103,61,6,517,1,0,0,0,2013,2,23,30648
269401,296,2,983,1,1,0,0,2014,4,29,21693
344894,679,7,0,0,0,0,0,2015,1,18,0
510104,706,1,626,1,1,0,0,2015,5,4,17258
40071,575,6,229,1,0,0,0,2014,1,25,17784
110990,103,5,0,0,0,0,0,2013,3,1,2
24342,560,4,1456,1,1,0,0,2014,1,23,21802
272490,1025,2,902,1,1,0,1,2014,10,21,23032
524502,161,3,807,1,1,0,0,2014,5,21,26262
477092,132,4,523,1,0,0,0,2014,1,16,23466
638181,876,6,346,1,0,0,0,2015,4,25,23395
141491,222,7,0,0,0,0,0,2015,4,12,0
608646,802,2,583,1,1,0,0,2014,1,7,25851
607263,722,4,1516,1,1,0,0,2014,2,20,13274
420045,386,2,576,1,1,0,0,2014,11,11,22472
138816,901,2,733,1,1,0,0,2013,3,19,20675
137077,453,5,1227,1,1,0,0,2013,5,31,24855
191745,289,4,504,1,1,0,1,2013,1,10,22074
180522,789,3,496,1,0,0,0,2014,11,19,24002
113069,234,1,764,1,0,0,0,2013,3,11,31108
158113,74,6,728,1,0,0,0,2014,11,15,23856
157056,882,3,1049,1,1,0,0,2013,12,18,25252
465028,672,3,1375,1,0,0,0,2014,5,28,15748
546975,1020,4,1047,1,1,0,0,2014,2,20,22758
148222,30,1,0,0,1,0,0,2014,3,3,64
269726,743,5,614,1,0,0,1,2013,12,27,18660
561283,465,4,510,1,0,0,0,2013,8,22,19915
304495,54,1,775,1,1,0,1,2013,10,21,29379
103121,495,5,359,1,0,0,0,2015,7,24,22469
157557,142,4,592,1,1,0,0,2013,2,21,23437
352510,124,1,503,1,0,0,0,2015,6,22,23720
523035,363,1,1256,1,1,0,0,2015,5,4,23481
527339,86,6,523,1,0,0,0,2013,6,29,26938
124587,724,6,548,1,0,0,0,2014,7,12,16106
392694,475,7,0,0,0,0,0,2013,10,6,0
484270,1098,6,366,1,0,0,0,2014,9,20,14684
294761,168,4,852,1,1,0,0,2014,9,18,25270
253150,258,3,455,1,1,0,0,2015,4,15,24334
201595,850,7,0,0,0,0,0,2014,6,8,0
641994,538,5,503,1,0,0,1,2014,1,3,22928
162475,351,1,696,1,1,0,0,2015,3,2,16135
367216,692,2,808,1,0,0,1,2013,9,3,18939
431371,297,3,920,1,1,0,1,2013,3,27,21748
680204,678,5,828,1,0,0,0,2015,3,13,12748
630562,374,7,0,0,0,0,0,2013,5,12,354
441591,838,3,769,1,0,0,0,2015,1,21,24461
38140,1069,4,641,1,0,0,0,2013,1,17,20495
146045,254,1,207,1,0,0,0,2014,2,10,25919
185962,735,2,433,1,0,0,0,2014,7,8,14233
629140,891,7,0,0,0,0,0,2014,3,16,52
615288,1047,2,582,1,0,0,1,2013,4,2,21843
688114,550,3,458,1,0,0,0,2015,2,25,20429
63506,257,2,748,1,1,0,0,2014,7,1,23826
165664,386,2,759,1,1,0,1,2014,4,15,22527
556540,1003,7,0,0,0,0,0,2013,12,15,0
254939,162,1,643,1,1,0,1,2015,1,5,25960
506165,534,1,982,1,1,0,0,2013,12,16,29746
571693,1037,5,843,1,1,0,1,2014,8,8,21484
288605,1048,7,0,0,0,0,0,2013,6,30,61
134364,621,3,807,1,1,0,0,2013,9,25,15672
652018,964,4,0,0,0,1,0,2014,5,29,90
156566,949,7,0,0,0,0,0,2015,5,31,45
213440,296,1,1021,1,1,0,0,2015,5,4,23065
98558,27,6,864,1,0,0,0,2014,8,16,23569
11351,924,7,0,0,0,0,0,2013,4,7,89
412822,437,2,571,1,0,0,0,2014,4,8,20993
246298,645,5,1497,1,1,0,0,2013,4,26,17967
383616,625,6,576,1,0,0,0,2014,12,6,21920
235786,250,1,890,1,1,0,0,2014,6,16,26812
108740,786,2,861,1,1,0,0,2013,12,3,30859
228210,979,5,741,1,1,0,0,2014,2,7,21020
272819,421,2,869,1,0,0,0,2013,9,3,22104
551735,440,5,608,1,0,0,0,2015,1,23,20410
269381,544,3,1816,1,1,0,1,2014,7,30,23181
239339,58,4,412,1,0,0,1,2014,1,2,33128
689473,614,4,1284,1,1,0,0,2013,12,19,20546
181364,395,4,544,1,0,0,0,2014,10,30,24086
286253,1099,3,788,1,0,0,0,2014,3,26,14436
580927,765,2,884,1,1,0,0,2014,4,29,12711
236791,958,1,828,1,1,0,1,2013,2,4,23460
669219,314,4,569,1,0,0,0,2014,3,27,21420
40389,361,4,0,0,0,3,1,2014,12,25,84
477856,783,5,780,1,0,0,0,2013,6,14,23892
473328,1072,3,716,1,1,0,0,2014,6,4,21843
587246,591,6,354,1,0,0,0,2014,10,11,19238
46623,860,3,533,1,0,0,0,2013,2,27,20701
525611,169,5,645,1,0,0,1,2013,8,23,24307
596029,170,1,755,1,1,0,0,2014,9,1,27836
8158,859,7,0,0,0,0,0,2013,6,2,0
456609,46,3,642,1,0,0,0,2015,5,13,27498
170619,1099,3,784,1,0,0,0,2014,10,29,14952
267395,834,3,713,1,0,0,0,2013,5,8,21552
247559,548,6,359,1,0,0,0,2014,1,25,24300
90621,631,5,608,1,1,0,0,2013,2,22,18559
390028,650,1,707,1,0,0,0,2013,9,30,17078
396643,291,6,493,1,0,0,0,2015,6,6,21833
302225,397,3,671,1,0,0,0,2014,4,9,23155
408092,948,6,1336,1,0,0,0,2013,5,25,17591
591356,975,3,689,1,1,0,0,2014,4,2,22077
506839,678,6,602,1,0,0,0,2013,10,26,11677
102143,496,1,1014,1,1,0,0,2014,6,16,26564
605287,384,5,0,0,1,2,0,2014,4,18,0
57769,440,4,596,1,0,0,0,2014,1,30,20676
685432,958,4,575,1,1,0,0,2015,5,7,21837
457981,818,5,804,1,0,0,0,2014,5,30,26035
354435,473,2,426,1,0,0,1,2013,12,24,23805
128482,630,3,731,1,1,0,0,2013,3,20,18450
447716,528,5,1110,1,1,0,0,2014,6,6,23000
18647,635,7,0,0,0,0,0,2014,2,2,116
93517,1068,5,275,1,0,0,0,2014,11,21,20901
423956,1017,2,1021,1,0,0,1,2014,4,22,21657
221504,965,5,818,1,0,0,1,2014,8,15,20120
175050,951,3,1025,1,1,0,0,2014,4,30,25469
95560,793,3,0,0,0,1,1,2014,1,1,0
522472,735,7,0,0,0,0,0,2014,12,28,20
485456,722,4,1526,1,1,0,0,2013,2,21,13113
219778,818,7,0,0,0,0,0,2013,3,24,0
142647,96,6,153,1,0,0,0,2013,2,2,26146
115096,441,7,0,0,0,0,0,2014,9,21,0
441028,984,6,666,1,0,0,0,2013,8,10,20101
698814,325,3,638,1,1,0,0,2013,9,11,20201
243567,346,7,0,0,0,0,0,2014,11,30,102
663433,587,6,761,1,0,0,0,2014,2,1,20099
12775,205,5,759,1,0,0,0,2014,6,13,24425
578139,47,5,0,0,1,2,0,2013,3,29,242
698522,60,4,673,1,1,0,0,2013,1,24,32637
313063,400,2,1479,1,1,0,0,2014,2,4,21809
510353,733,6,3407,1,0,0,0,2013,6,22,14238
394254,902,6,636,1,0,0,0,2015,1,31,26377
161476,700,4,638,1,1,0,0,2014,11,13,19731
593378,1041,4,630,1,1,0,0,2015,3,5,21308
15622,705,2,694,1,0,0,0,2015,6,23,14960
297638,197,2,695,1,0,0,1,2015,3,10,24705
459378,501,7,0,0,0,0,0,2014,3,2,250
196035,591,2,438,1,0,0,0,2013,7,23,18004
424575,371,2,478,1,0,0,0,2013,12,10,23365
368214,919,2,587,1,0,0,0,2014,5,27,19539
625091,1051,2,1223,1,1,0,0,2015,3,17,20657
531296,407,3,254,1,0,0,0,2015,2,25,20464
182416,274,5,1113,1,0,0,0,2014,7,25,19550
83098,282,4,748,1,0,0,0,2013,10,31,21744
156256,782,3,424,1,0,0,0,2014,1,29,24353
76067,774,2,706,1,0,0,0,2013,1,15,23923
234235,77,6,854,1,0,0,1,2015,4,4,28613
529141,1079,1,621,1,0,0,1,2013,10,14,17991
129995,410,7,0,0,0,0,0,2013,1,6,60
416866,62,2,852,1,0,0,1,2015,4,7,33663
270846,827,1,925,1,0,0,0,2014,1,27,21549
599791,965,3,0,0,0,1,1,2014,1,1,34
432237,315,4,446,1,0,0,0,2014,2,13,21981
194713,379,6,412,1,0,0,0,2014,12,20,29078
579135,109,2,974,1,1,0,0,2015,6,30,26530
229220,464,5,1284,1,1,0,0,2013,11,8,21385
253182,372,6,720,1,0,0,0,2013,1,5,21423
262606,1076,6,464,1,0,0,0,2015,1,17,22263
202247,831,6,1450,1,0,0,0,2014,12,6,26384
561417,459,3,958,1,0,0,0,2015,1,21,20969
99216,602,6,499,1,0,0,1,2013,7,6,17512
627883,224,3,357,1,0,0,0,2013,3,13,27220
501007,178,2,810,1,1,0,0,2013,2,19,25485
590642,1061,1,729,1,1,0,0,2015,4,27,22146
231875,752,6,284,1,0,0,0,2014,7,12,16938
583160,124,5,635,1,0,0,0,2014,2,14,23222
656572,187,6,626,1,0,0,0,2014,5,10,23270
204592,1060,3,898,1,1,0,0,2015,1,7,19967
41927,565,5,893,1,1,0,0,2013,3,8,19230
285272,1100,5,687,1,1,0,1,2015,7,3,15892
197195,1069,3,1028,1,0,0,0,2015,3,25,20221
709346,999,4,567,1,0,0,0,2014,1,30,24210
355455,13,1,315,1,0,0,0,2014,3,24,25309
658852,269,3,874,1,0,0,0,2014,10,29,21794
441534,959,5,989,1,1,0,0,2013,5,3,22520
432927,426,1,813,1,1,0,0,2015,5,18,22610
144184,74,2,754,1,0,0,0,2015,1,20,25825
122978,929,2,882,1,1,0,0,2013,3,5,18235
552234,1047,3,592,1,1,0,0,2014,12,17,25687
149106,734,7,0,0,0,0,0,2014,1,19,19
648898,417,2,855,1,1,0,1,2014,8,5,20734
615226,533,3,802,1,0,0,0,2014,1,29,22479
563700,676,1,1790,1,1,0,0,2013,12,2,16229
313398,725,6,569,1,0,0,0,2013,6,29,17084
231418,53,2,595,1,1,0,0,2015,2,17,33742
368971,570,1,950,1,1,0,1,2014,1,6,19952
222189,1055,3,887,1,0,0,0,2015,6,10,20591
507350,464,7,0,0,0,0,0,2014,7,27,0
687019,206,3,616,1,0,0,1,2013,8,21,24296
336615,825,7,0,0,0,0,0,2013,1,27,0
356534,415,3,507,1,1,0,0,2014,9,17,20082
511702,837,3,399,1,1,0,0,2013,8,28,21931
509573,695,6,416,1,0,0,0,2014,4,19,18920
412652,825,4,0,0,0,1,0,2013,5,9,0
302050,133,5,942,1,0,0,1,2013,11,1,25040
303580,288,4,446,1,1,0,0,2013,10,24,21247
402993,683,6,633,1,0,0,0,2013,1,5,14815
598540,954,2,948,1,1,0,0,2013,5,28,21667
544557,328,4,590,1,1,0,0,2013,7,4,19136
387778,1106,5,598,1,0,0,0,2013,3,15,19057
124914,1095,4,496,1,0,0,0,2013,1,17,18082
80028,94,7,0,0,0,0,0,2014,11,30,57
612313,669,7,0,0,0,0,0,2014,2,9,90
560219,761,7,0,0,0,0,0,2013,12,22,0
20160,1115,2,506,1,1,0,0,2014,6,17,21749
484145,213,6,569,1,0,0,0,2013,1,12,24058
612354,808,3,694,1,1,0,0,2014,5,7,25984
17511,1055,5,810,1,0,0,0,2013,8,23,20136
161537,603,7,0,0,0,0,0,2015,7,12,193
341338,819,7,0,0,0,0,0,2013,11,10,109
306313,906,1,1680,1,1,0,0,2013,4,8,23665
185787,260,7,0,0,0,0,0,2013,6,23,210
103179,228,1,488,1,0,0,1,2013,7,22,26835
448472,658,3,621,1,1,0,1,2013,8,28,15668
70703,38,2,453,1,0,0,1,2014,6,10,27093
223394,483,5,680,1,0,0,0,2015,5,29,24137
411072,199,7,0,0,0,0,0,2015,5,17,53
334270,253,2,634,1,0,0,0,2014,2,11,25557
102698,989,3,596,1,1,0,0,2015,4,15,21548
81707,86,2,700,1,1,0,0,2013,2,5,27612
577166,984,2,975,1,1,0,1,2014,1,7,20561
143950,444,6,1290,1,0,0,0,2014,7,19,19992
629749,1020,4,1021,1,1,0,0,2014,5,8,23248
550186,708,5,450,1,0,0,0,2013,11,15,15271
207529,38,6,539,1,0,0,0,2013,2,23,24272
357146,531,7,0,0,0,0,0,2014,7,20,71
42918,220,4,0,0,0,1,1,2015,1,1,0
637740,1073,1,1083,1,1,0,0,2013,7,1,21812
51510,509,1,675,1,1,0,0,2014,11,24,27145
79033,210,5,405,1,1,0,0,2013,11,8,25437
500698,707,3,764,1,0,0,1,2013,7,24,13345
534330,828,1,0,0,0,2,0,2015,4,6,76
481964,88,6,240,1,0,0,0,2014,6,28,22975
127273,175,4,549,1,1,0,0,2014,1,23,25104
647263,469,7,0,0,0,0,0,2015,1,11,22
552292,172,7,0,0,0,0,0,2014,1,5,78
472865,865,2,748,1,1,0,0,2013,4,30,23835
209621,56,4,550,1,1,0,0,2014,7,31,30815
706245,160,3,491,1,0,0,0,2014,12,10,27439
241308,554,3,475,1,1,0,1,2013,7,3,21824
439489,61,4,468,1,0,0,0,2014,9,25,28516
191711,303,2,760,1,1,0,0,2013,3,19,20192
335552,1090,2,865,1,0,0,0,2015,5,12,22089
517078,1010,3,727,1,0,0,0,2014,12,10,24985
209244,953,4,540,1,0,0,0,2014,3,27,21872
42089,948,2,1784,1,0,0,0,2015,3,10,15333
452778,261,1,723,1,0,0,0,2013,2,25,23125
346688,866,5,536,1,0,0,1,2015,1,2,24288
686915,240,6,328,1,0,0,0,2014,3,29,24618
669174,634,7,0,0,0,0,0,2013,5,26,118
528355,967,1,1282,1,1,0,0,2013,6,17,22398
570428,521,3,316,1,0,0,0,2013,12,11,25018
157780,349,7,0,0,0,0,0,2013,6,16,69
656000,319,4,870,1,1,0,0,2014,2,20,22597
48745,908,3,345,1,0,0,0,2014,3,26,25047
687915,1061,7,0,0,0,0,0,2015,7,12,139
441807,531,3,561,1,0,0,0,2014,9,24,19687
608078,657,7,0,0,0,0,0,2013,7,21,0
685951,969,2,621,1,1,0,0,2013,10,8,21702
441304,388,2,947,1,0,0,1,2014,8,12,20991
342930,1088,5,552,1,1,0,0,2015,5,22,21815
640057,1096,6,582,1,0,0,0,2014,11,22,19249
171101,775,6,673,1,0,0,0,2013,11,23,24990
535773,891,6,930,1,0,0,0,2015,7,11,20061
382078,628,3,935,1,1,0,0,2014,3,5,18922
551039,532,4,1260,1,0,0,0,2014,12,11,24244
643581,515,3,754,1,1,0,1,2014,7,30,25582
147738,438,1,609,1,1,0,0,2013,1,21,23158
395601,898,4,755,1,1,0,1,2014,8,7,21509
404510,679,1,1418,1,1,0,0,2015,4,13,13328
458968,136,7,0,0,0,0,0,2014,2,16,84
526334,739,2,575,1,0,0,1,2013,8,6,14860
290105,536,5,1081,1,1,0,0,2015,1,16,22943
373987,1001,2,769,1,1,0,0,2014,1,7,25117
188938,873,3,457,1,1,0,1,2013,8,14,21859
454509,531,4,672,1,1,0,0,2014,11,13,22242
484662,313,4,559,1,0,0,0,2015,4,23,20643
589973,14,7,0,0,0,0,0,2014,5,4,0
421034,855,4,615,1,1,0,0,2015,2,5,22517
561260,610,7,0,0,0,0,0,2013,10,20,0
519523,551,5,1067,1,0,0,0,2013,11,29,22495
366177,722,5,1394,1,0,0,0,2014,11,21,13596
375323,961,6,803,1,0,0,0,2014,12,20,26271
98371,472,4,587,1,0,0,0,2015,1,22,19877
252617,564,6,461,1,0,0,0,2013,12,14,21999
465683,15,2,544,1,0,0,0,2015,2,24,24717
201714,646,4,810,1,1,0,0,2015,1,8,18342
492889,697,3,1064,1,1,0,0,2015,1,7,19805
179600,844,3,445,1,0,0,0,2013,2,13,23933
240745,74,6,640,1,0,0,0,2014,3,15,24410
134433,764,5,689,1,1,0,0,2014,12,19,16007
208712,683,5,720,1,0,0,0,2014,9,26,14587
12060,557,4,623,1,0,0,0,2014,6,12,21260
58003,473,1,491,1,0,0,1,2013,9,2,20723
468726,23,6,393,1,0,0,0,2013,10,5,21932
316365,1088,6,278,1,0,0,0,2014,7,19,22002
212671,704,7,0,0,0,0,0,2014,3,2,4
333066,41,7,0,0,0,0,0,2014,1,26,0
218195,1071,6,554,1,0,0,0,2014,4,26,20312
441691,320,4,1882,1,0,0,1,2013,6,27,21175
